Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power,Turbine-1 Power,Turbine-2 Power,Turbine-3 Power
1,15,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,8,1.6550019999999999,2.158285,2.736367,1500.0,2000.0,3000.0
1,16,9,22.487361,29.474667,37.077913,1500.0,2000.0,3000.0
1,16,10,34.524543,45.31604,56.938587,1500.0,2000.0,3000.0
1,16,11,29.758225,39.041419999999995,49.092386,1500.0,2000.0,3000.0
1,16,12,70.12428,92.47721700000001,115.81686900000001,1500.0,2000.0,3000.0
1,16,13,78.157934,103.17222,129.082925,1500.0,2000.0,3000.0
1,16,14,61.750747000000004,81.31362200000001,101.86021799999999,1500.0,2000.0,3000.0
1,16,15,56.974419000000005,74.967701,93.930577,1500.0,2000.0,3000.0
1,16,16,22.834268,29.924964,37.62886,1500.0,2000.0,3000.0
1,16,17,0.531923,0.686198,0.8785080000000001,1500.0,2000.0,3000.0
1,16,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,16,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
